profile,tR_us,page_kb,planes_per_die,die_cap_gb,channels,dies_per_channel,n_planes,capacity_TB,lanes,freq_mhz,ecc,batch,dense_fp8,ch_bw_gbps,tok_s,tpot_ms,J_per_token,bottleneck_expert,bottleneck_dense,sensed_GB_per_token,total_lanes
slc-z,3,2,8,8,32,8,2048,2.05,4,400.0,0.0,16,True,3.2,3.92,4081.5,3.39,compute,compute,26.2,8192
slc-z,3,2,8,8,32,8,2048,2.05,4,400.0,0.0,32,False,3.2,2.405,13307.7,3.03,compute,compute,23.3,8192
slc-z,3,2,8,8,32,8,2048,2.05,4,400.0,0.0,32,True,3.2,2.41,13276.7,2.82,compute,compute,21.6,8192
slc-z,3,2,8,8,32,8,2048,2.05,4,400.0,0.0,64,False,3.2,1.599,40026.9,2.27,compute,compute,17.2,8192
slc-z,3,2,8,8,32,8,2048,2.05,4,400.0,0.0,64,True,3.2,1.6,39995.9,2.17,compute,compute,16.4,8192
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,1,False,3.2,5.362,186.5,17.13,sense,sense,137.0,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,1,True,3.2,8.666,115.4,10.45,sense,sense,83.1,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,4,False,3.2,11.515,347.4,6.7,compute,sense,52.9,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,4,True,3.2,14.478,276.3,5.03,compute,sense,39.5,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,8,False,3.2,10.418,767.9,4.87,compute,sense,38.2,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,8,True,3.2,11.038,724.8,4.04,compute,compute,31.4,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,16,False,3.2,7.152,2237.2,3.81,compute,compute,29.6,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,16,True,3.2,7.252,2206.1,3.39,compute,compute,26.2,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,32,False,3.2,4.599,6957.5,3.03,compute,compute,23.3,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,32,True,3.2,4.62,6926.5,2.82,compute,compute,21.6,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,64,False,3.2,3.121,20508.7,2.27,compute,compute,17.2,16384
slc-z,3,2,8,8,32,8,2048,2.05,8,400.0,0.0,64,True,3.2,3.125,20477.7,2.17,compute,compute,16.4,16384
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,1,False,3.2,5.362,186.5,17.13,sense,sense,137.0,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,1,True,3.2,8.666,115.4,10.45,sense,sense,83.1,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,4,False,3.2,13.247,302.0,6.7,sense,sense,52.9,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,4,True,3.2,17.328,230.8,5.03,sense,sense,39.5,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,8,False,3.2,14.938,535.6,4.87,compute,sense,38.2,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,8,True,3.2,17.225,464.4,4.04,compute,sense,31.4,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,16,False,3.2,12.199,1311.6,3.81,compute,sense,29.6,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,16,True,3.2,12.614,1268.5,3.39,compute,compute,26.2,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,32,False,3.2,8.46,3782.4,3.03,compute,compute,23.3,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,32,True,3.2,8.53,3751.4,2.82,compute,compute,21.6,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,64,False,3.2,5.954,10749.6,2.27,compute,compute,17.2,32768
slc-z,3,2,8,8,32,8,2048,2.05,16,400.0,0.0,64,True,3.2,5.971,10718.6,2.17,compute,compute,16.4,32768
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,1,False,3.2,5.362,186.5,17.13,sense,sense,137.0,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,1,True,3.2,8.666,115.4,10.45,sense,sense,83.1,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,4,False,3.2,13.247,302.0,6.7,sense,sense,52.9,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,4,True,3.2,17.328,230.8,5.03,sense,sense,39.5,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,8,False,3.2,17.863,447.9,4.87,sense,sense,38.2,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,8,True,3.2,21.234,376.7,4.04,sense,sense,31.4,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,16,False,3.2,18.221,878.1,3.81,compute,sense,29.6,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,16,True,3.2,19.827,807.0,3.39,compute,sense,26.2,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,32,False,3.2,14.125,2265.5,3.03,compute,channel,23.3,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,32,True,3.2,14.773,2166.1,2.82,compute,channel,21.6,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,64,False,3.2,10.646,6011.4,2.27,compute,channel,17.2,65536
slc-z,3,2,8,8,32,8,2048,2.05,32,400.0,0.0,64,True,3.2,10.952,5843.5,2.17,compute,channel,16.4,65536
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,1,False,3.2,6.379,156.8,17.13,compute,sense,137.0,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,1,True,3.2,8.355,119.7,10.45,compute,compute,83.1,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,4,False,3.2,5.215,767.0,6.7,compute,compute,52.9,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,4,True,3.2,5.435,736.0,5.03,compute,compute,39.5,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,8,False,3.2,3.387,2361.8,4.87,compute,compute,38.2,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,8,True,3.2,3.432,2330.8,4.04,compute,compute,31.4,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,16,False,3.2,2.035,7863.2,3.81,compute,compute,29.6,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,16,True,3.2,2.043,7832.2,3.39,compute,compute,26.2,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,32,False,3.2,1.23,26008.2,3.03,compute,compute,23.3,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,32,True,3.2,1.232,25977.2,2.82,compute,compute,21.6,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,64,False,3.2,0.809,79063.2,2.27,compute,compute,17.2,4096
slc-z,3,2,8,8,32,16,4096,4.1,1,400.0,0.0,64,True,3.2,0.81,79032.1,2.17,compute,compute,16.4,4096
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,1,False,3.2,7.381,135.5,17.13,sense,sense,137.0,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,1,True,3.2,11.845,84.4,10.45,sense,sense,83.1,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,4,False,3.2,13.072,306.0,6.7,compute,sense,52.9,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,4,True,3.2,14.875,268.9,5.03,compute,compute,39.5,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,8,False,3.2,10.585,755.8,4.87,compute,compute,38.2,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,8,True,3.2,11.038,724.8,4.04,compute,compute,31.4,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,16,False,3.2,7.152,2237.2,3.81,compute,compute,29.6,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,16,True,3.2,7.252,2206.1,3.39,compute,compute,26.2,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,32,False,3.2,4.599,6957.5,3.03,compute,compute,23.3,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,32,True,3.2,4.62,6926.5,2.82,compute,compute,21.6,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,64,False,3.2,3.121,20508.7,2.27,compute,compute,17.2,16384
slc-z,3,2,8,8,32,16,4096,4.1,4,400.0,0.0,64,True,3.2,3.125,20477.7,2.17,compute,compute,16.4,16384
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,1,False,3.2,7.381,135.5,17.13,sense,sense,137.0,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,1,True,3.2,11.845,84.4,10.45,sense,sense,83.1,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,4,False,3.2,16.273,245.8,6.7,compute,sense,52.9,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,4,True,3.2,20.539,194.7,5.03,compute,sense,39.5,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,8,False,3.2,16.189,494.2,4.87,compute,sense,38.2,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,8,True,3.2,17.502,457.1,4.04,compute,compute,31.4,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,16,False,3.2,12.313,1299.5,3.81,compute,compute,29.6,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,16,True,3.2,12.614,1268.5,3.39,compute,compute,26.2,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,32,False,3.2,8.46,3782.4,3.03,compute,compute,23.3,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,32,True,3.2,8.53,3751.4,2.82,compute,compute,21.6,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,64,False,3.2,5.954,10749.6,2.27,compute,compute,17.2,32768
slc-z,3,2,8,8,32,16,4096,4.1,8,400.0,0.0,64,True,3.2,5.971,10718.6,2.17,compute,compute,16.4,32768
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,1,False,3.2,7.381,135.5,17.13,sense,sense,137.0,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,1,True,3.2,11.845,84.4,10.45,sense,sense,83.1,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,4,False,3.2,17.93,223.1,6.7,sense,sense,52.9,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,4,True,3.2,23.251,172.0,5.03,sense,sense,39.5,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,8,False,3.2,21.165,378.0,4.87,compute,sense,38.2,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,8,True,3.2,24.47,326.9,4.04,compute,sense,31.4,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,16,False,3.2,18.861,848.3,3.81,compute,channel,29.6,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,16,True,3.2,20.009,799.6,3.39,compute,compute,26.2,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,32,False,3.2,14.349,2230.2,3.03,compute,channel,23.3,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,32,True,3.2,14.789,2163.8,2.82,compute,compute,21.6,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,64,False,3.2,10.773,5940.8,2.27,compute,channel,17.2,65536
slc-z,3,2,8,8,32,16,4096,4.1,16,400.0,0.0,64,True,3.2,10.961,5839.1,2.17,compute,compute,16.4,65536
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,1,False,3.2,7.381,135.5,17.13,sense,sense,137.0,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,1,True,3.2,11.845,84.4,10.45,sense,sense,83.1,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,4,False,3.2,17.93,223.1,6.7,sense,sense,52.9,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,4,True,3.2,23.251,172.0,5.03,sense,sense,39.5,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,8,False,3.2,23.942,334.1,4.87,sense,sense,38.2,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,8,True,3.2,28.261,283.1,4.04,sense,sense,31.4,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,16,False,3.2,24.934,641.7,3.81,channel,channel,29.6,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,16,True,3.2,27.349,585.0,3.39,channel,channel,26.2,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,32,False,3.2,21.23,1507.3,3.03,channel,channel,23.3,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,32,True,3.2,22.457,1424.9,2.82,channel,channel,21.6,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,64,False,3.2,17.379,3682.7,2.27,channel,channel,17.2,131072
slc-z,3,2,8,8,32,16,4096,4.1,32,400.0,0.0,64,True,3.2,18.033,3549.0,2.17,channel,channel,16.4,131072
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,1,False,3.2,8.524,117.3,17.13,compute,sense,137.0,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,1,True,3.2,10.445,95.7,10.45,compute,compute,83.1,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,4,False,3.2,5.666,706.0,6.7,compute,compute,52.9,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,4,True,3.2,5.793,690.5,5.03,compute,compute,39.5,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,8,False,3.2,3.518,2273.9,4.87,compute,compute,38.2,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,8,True,3.2,3.542,2258.4,4.04,compute,compute,31.4,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,16,False,3.2,2.071,7726.9,3.81,compute,compute,29.6,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,16,True,3.2,2.075,7711.4,3.39,compute,compute,26.2,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,32,False,3.2,1.241,25793.6,3.03,compute,compute,23.3,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,32,True,3.2,1.241,25778.1,2.82,compute,compute,21.6,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,64,False,3.2,0.813,78746.0,2.27,compute,compute,17.2,4096
slc-z,3,2,8,8,64,8,4096,4.1,1,400.0,0.0,64,True,3.2,0.813,78730.5,2.17,compute,compute,16.4,4096
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,1,False,3.2,10.413,96.0,17.13,sense,sense,137.0,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,1,True,3.2,16.535,60.5,10.45,sense,sense,83.1,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,4,False,3.2,16.326,245.0,6.7,compute,sense,52.9,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,4,True,3.2,17.903,223.4,5.03,compute,compute,39.5,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,8,False,3.2,11.979,667.8,4.87,compute,compute,38.2,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,8,True,3.2,12.264,652.3,4.04,compute,compute,31.4,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,16,False,3.2,7.616,2100.8,3.81,compute,compute,29.6,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,16,True,3.2,7.673,2085.3,3.39,compute,compute,26.2,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,32,False,3.2,4.746,6742.9,3.03,compute,compute,23.3,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,32,True,3.2,4.757,6727.4,2.82,compute,compute,21.6,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,64,False,3.2,3.17,20191.6,2.27,compute,compute,17.2,16384
slc-z,3,2,8,8,64,8,4096,4.1,4,400.0,0.0,64,True,3.2,3.172,20176.0,2.17,compute,compute,16.4,16384
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,1,False,3.2,10.413,96.0,17.13,sense,sense,137.0,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,1,True,3.2,16.535,60.5,10.45,sense,sense,83.1,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,4,False,3.2,21.642,184.8,6.7,compute,sense,52.9,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,4,True,3.2,26.797,149.3,5.03,compute,sense,39.5,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,8,False,3.2,19.694,406.2,4.87,compute,sense,38.2,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,8,True,3.2,20.798,384.6,4.04,compute,compute,31.4,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,16,False,3.2,13.756,1163.1,3.81,compute,compute,29.6,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,16,True,3.2,13.942,1147.6,3.39,compute,compute,26.2,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,32,False,3.2,8.969,3567.8,3.03,compute,compute,23.3,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,32,True,3.2,9.008,3552.3,2.82,compute,compute,21.6,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,64,False,3.2,6.135,10432.5,2.27,compute,compute,17.2,32768
slc-z,3,2,8,8,64,8,4096,4.1,8,400.0,0.0,64,True,3.2,6.144,10417.0,2.17,compute,compute,16.4,32768
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,1,False,3.2,10.413,96.0,17.13,sense,sense,137.0,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,1,True,3.2,16.535,60.5,10.45,sense,sense,83.1,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,4,False,3.2,24.675,162.1,6.7,sense,sense,52.9,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,4,True,3.2,31.607,126.6,5.03,sense,sense,39.5,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,8,False,3.2,27.582,290.0,4.87,compute,sense,38.2,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,8,True,3.2,31.435,254.5,4.04,compute,sense,31.4,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,16,False,3.2,22.846,700.3,3.81,compute,sense,29.6,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,16,True,3.2,23.572,678.8,3.39,compute,compute,26.2,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,32,False,3.2,16.159,1980.3,3.03,compute,compute,23.3,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,32,True,3.2,16.287,1964.8,2.82,compute,compute,21.6,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,64,False,3.2,11.525,5552.9,2.27,compute,compute,17.2,65536
slc-z,3,2,8,8,64,8,4096,4.1,16,400.0,0.0,64,True,3.2,11.558,5537.4,2.17,compute,compute,16.4,65536
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,1,False,3.2,10.413,96.0,17.13,sense,sense,137.0,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,1,True,3.2,16.535,60.5,10.45,sense,sense,83.1,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,4,False,3.2,24.675,162.1,6.7,sense,sense,52.9,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,4,True,3.2,31.607,126.6,5.03,sense,sense,39.5,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,8,False,3.2,32.494,246.2,4.87,sense,sense,38.2,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,8,True,3.2,37.979,210.6,4.04,sense,sense,31.4,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,16,False,3.2,33.086,483.6,3.81,compute,sense,29.6,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,16,True,3.2,35.712,448.0,3.39,compute,sense,26.2,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,32,False,3.2,26.191,1221.8,3.03,compute,channel,23.3,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,32,True,3.2,27.302,1172.1,2.82,compute,channel,21.6,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,64,False,3.2,20.102,3183.8,2.27,compute,channel,17.2,131072
slc-z,3,2,8,8,64,8,4096,4.1,32,400.0,0.0,64,True,3.2,20.646,3099.9,2.17,compute,channel,16.4,131072
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,1,False,3.2,2.355,424.6,17.13,sense,sense,137.0,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,1,True,3.2,3.848,259.9,10.45,sense,sense,83.1,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,4,False,3.2,2.878,1389.7,6.7,compute,compute,52.9,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,4,True,3.2,2.944,1358.7,5.03,compute,compute,39.5,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,8,False,3.2,1.776,4503.2,4.87,compute,compute,38.2,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,8,True,3.2,1.789,4472.2,4.04,compute,compute,31.4,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,16,False,3.2,1.041,15364.7,3.81,compute,compute,29.6,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,16,True,3.2,1.043,15333.6,3.39,compute,compute,26.2,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,32,False,3.2,0.622,51409.0,3.03,compute,compute,23.3,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,32,True,3.2,0.623,51378.0,2.82,compute,compute,21.6,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,64,False,3.2,0.407,157135.7,2.27,compute,compute,17.2,2048
slc-z,10,2,8,8,32,8,2048,2.05,1,400.0,0.0,64,True,3.2,0.407,157104.7,2.17,compute,compute,16.4,2048
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,1,False,3.2,2.355,424.6,17.13,sense,sense,137.0,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,1,True,3.2,3.848,259.9,10.45,sense,sense,83.1,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,4,False,3.2,5.97,670.0,6.7,sense,sense,52.9,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,4,True,3.2,7.916,505.3,5.03,sense,sense,39.5,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,8,False,3.2,5.611,1425.8,4.87,compute,sense,38.2,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,8,True,3.2,6.344,1261.1,4.04,compute,sense,31.4,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,16,False,3.2,3.891,4112.5,3.81,compute,compute,29.6,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,16,True,3.2,3.92,4081.5,3.39,compute,compute,26.2,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,32,False,3.2,2.405,13307.7,3.03,compute,compute,23.3,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,32,True,3.2,2.41,13276.7,2.82,compute,compute,21.6,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,64,False,3.2,1.599,40026.9,2.27,compute,compute,17.2,8192
slc-z,10,2,8,8,32,8,2048,2.05,4,400.0,0.0,64,True,3.2,1.6,39995.9,2.17,compute,compute,16.4,8192
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,1,False,3.2,2.355,424.6,17.13,sense,sense,137.0,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,1,True,3.2,3.848,259.9,10.45,sense,sense,83.1,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,4,False,3.2,5.97,670.0,6.7,sense,sense,52.9,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,4,True,3.2,7.916,505.3,5.03,sense,sense,39.5,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,8,False,3.2,8.175,978.6,4.87,sense,sense,38.2,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,8,True,3.2,9.829,813.9,4.04,sense,sense,31.4,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,16,False,3.2,6.746,2371.8,3.81,compute,sense,29.6,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,16,True,3.2,7.249,2207.1,3.39,compute,sense,26.2,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,32,False,3.2,4.599,6957.5,3.03,compute,compute,23.3,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,32,True,3.2,4.62,6926.5,2.82,compute,compute,21.6,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,64,False,3.2,3.121,20508.7,2.27,compute,compute,17.2,16384
slc-z,10,2,8,8,32,8,2048,2.05,8,400.0,0.0,64,True,3.2,3.125,20477.7,2.17,compute,compute,16.4,16384
slc-z,10,2,8,8,32,8,2048,2.05,16,400.0,0.0,1,False,3.2,2.355,424.6,17.13,sense,sense,137.0,32768
slc-z,10,2,8,8,32,8,2048,2.05,16,400.0,0.0,1,True,3.2,3.848,259.9,10.45,sense,sense,83.1,32768
slc-z,10,2,8,8,32,8,2048,2.05,16,400.0,0.0,4,False,3.2,5.97,670.0,6.7,sense,sense,52.9,32768
slc-z,10,2,8,8,32,8,2048,2.05,16,400.0,0.0,4,True,3.2,7.916,505.3,5.03,sense,sense,39.5,32768
slc-z,10,2,8,8,32,8,2048,2.05,16,400.0,0.0,8,False,3.2,8.175,978.6,4.87,sense,sense,38.2,32768
slc-z,10,2,8,8,32,8,2048,2.05,16,400.0,0.0,8,True,3.2,9.829,813.9,4.04,sense,sense,31.4,32768
slc-z,10,2,8,8,32,8,2048,2.05,16,400.0,0.0,16,False,3.2,10.407,1537.4,3.81,sense,sense,29.6,32768
slc-z,10,2,8,8,32,8,2048,2.05,16,400.0,0.0,16,True,3.2,11.656,1372.7,3.39,sense,sense,26.2,32768
