name,family,case,qualifying,evidence,mod_class,unverified,batch,dataflow,reducer,cr_read,slc_mode,channels,dies_per_channel,planes_per_die,n_planes,tR_us,eff_tR_us,agg_tok_s,per_user_tok_s,tpot_ms,usd_per_Mtok,J_per_token,capex_usd,wall_W,sensed_GB_per_token,senses_per_token_M,macs_per_sense,raw_cap_TB,usable_cap_TB,hits_500_agg,hits_25_user,hits_0p10_dollar
nativeTLC-66TB|failbit_count+cr+expert_stationary|L8|B256|native,failbit_count+cr+expert_stationary,adv,True,L3,F1,cr-read-on-this-part;exposed-maskable-failbit-count,256,expert_stationary,failbit_count,True,False,64,8,8,4096,50,31.4,14.5,0.1,17649.4,55.933,0.7,30623,30,6.03,0.41,254844,65.54,65.54,False,False,False
nativeTLC-66TB|failbit_count+cr+expert_stationary|L8|B256|fp8,failbit_count+cr+expert_stationary,opt,False,L3,F1,cr-read-on-this-part;exposed-maskable-failbit-count,256,expert_stationary,failbit_count,True,False,64,8,8,4096,50,18.11,14.5,0.1,17649.4,6.358,0.17,7358,22,5.82,0.39,264054,65.54,65.54,False,False,False
nativeTLC-66TB|failbit_count+cr+expert_stationary|L8|B256|fp8,failbit_count+cr+expert_stationary,central,False,L3,F1,cr-read-on-this-part;exposed-maskable-failbit-count,256,expert_stationary,failbit_count,True,False,64,8,8,4096,50,22.94,14.5,0.1,17649.4,19.362,0.32,15877,25,5.82,0.39,264054,65.54,65.54,False,False,False
nativeTLC-66TB|failbit_count+cr+expert_stationary|L8|B256|fp8,failbit_count+cr+expert_stationary,adv,False,L3,F1,cr-read-on-this-part;exposed-maskable-failbit-count,256,expert_stationary,failbit_count,True,False,64,8,8,4096,50,31.4,14.5,0.1,17649.4,55.932,0.68,30623,30,5.82,0.39,264054,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B1|native,export+token,opt,True,L2,F2,,1,token,export,False,False,64,8,8,4096,50,50.0,1.5,1.5,674.1,63.236,34.29,7358,71,136.96,9.29,11217,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B1|native,export+token,central,True,L2,F2,,1,token,export,False,False,64,8,8,4096,50,50.0,1.5,1.5,674.1,191.011,39.8,15877,79,136.96,9.29,11217,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B1|native,export+token,adv,True,L2,F2,,1,token,export,False,False,64,8,8,4096,50,50.0,1.5,1.5,674.1,549.733,47.85,30623,91,136.96,9.29,11217,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B1|fp8,export+token,opt,False,L2,F2,,1,token,export,False,False,64,8,8,4096,50,50.0,2.4,2.4,411.3,38.577,20.84,7358,71,83.13,5.64,18480,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B1|fp8,export+token,central,False,L2,F2,,1,token,export,False,False,64,8,8,4096,50,50.0,2.4,2.4,411.3,116.53,24.19,15877,79,83.13,5.64,18480,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B1|fp8,export+token,adv,False,L2,F2,,1,token,export,False,False,64,8,8,4096,50,50.0,2.4,2.4,411.3,335.382,29.1,30623,91,83.13,5.64,18480,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B2|native,export+token,opt,True,L2,F2,,2,token,export,False,False,64,8,8,4096,50,50.0,2.5,1.2,803.3,37.676,20.34,7358,71,81.16,5.5,18928,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B2|native,export+token,central,True,L2,F2,,2,token,export,False,False,64,8,8,4096,50,50.0,2.5,1.2,803.3,113.808,23.62,15877,79,81.16,5.5,18928,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B2|native,export+token,adv,True,L2,F2,,2,token,export,False,False,64,8,8,4096,50,50.0,2.5,1.2,803.3,327.548,28.41,30623,91,81.16,5.5,18928,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B2|fp8,export+token,opt,False,L2,F2,,2,token,export,False,False,64,8,8,4096,50,50.0,3.7,1.9,540.5,25.346,13.62,7358,70,54.25,3.68,28319,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B2|fp8,export+token,central,False,L2,F2,,2,token,export,False,False,64,8,8,4096,50,50.0,3.7,1.9,540.5,76.568,15.82,15877,79,54.25,3.68,28319,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B2|fp8,export+token,adv,False,L2,F2,,2,token,export,False,False,64,8,8,4096,50,50.0,3.7,1.9,540.5,220.372,19.04,30623,90,54.25,3.68,28319,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B4|native,export+token,opt,True,L2,F2,,4,token,export,False,False,64,8,8,4096,50,50.0,3.8,0.9,1055.1,24.741,13.29,7358,70,52.93,3.59,29026,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B4|native,export+token,central,True,L2,F2,,4,token,export,False,False,64,8,8,4096,50,50.0,3.8,0.9,1055.1,74.739,15.43,15877,79,52.93,3.59,29026,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B4|native,export+token,adv,True,L2,F2,,4,token,export,False,False,64,8,8,4096,50,50.0,3.8,0.9,1055.1,215.11,18.58,30623,90,52.93,3.59,29026,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B4|fp8,export+token,opt,False,L2,F2,,4,token,export,False,False,64,8,8,4096,50,50.0,5.0,1.3,792.3,18.576,9.92,7358,70,39.47,2.68,38921,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B4|fp8,export+token,central,False,L2,F2,,4,token,export,False,False,64,8,8,4096,50,50.0,5.0,1.3,792.3,56.119,11.53,15877,78,39.47,2.68,38921,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B4|fp8,export+token,adv,False,L2,F2,,4,token,export,False,False,64,8,8,4096,50,50.0,5.0,1.3,792.3,161.523,13.89,30623,90,39.47,2.68,38921,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B8|native,export+token,opt,True,L2,F2,,8,token,export,False,False,64,8,8,4096,50,50.0,5.2,0.7,1533.5,17.977,9.59,7358,70,38.16,2.59,40256,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B8|native,export+token,central,True,L2,F2,,8,token,export,False,False,64,8,8,4096,50,50.0,5.2,0.7,1533.5,54.309,11.15,15877,78,38.16,2.59,40256,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B8|native,export+token,adv,True,L2,F2,,8,token,export,False,False,64,8,8,4096,50,50.0,5.2,0.7,1533.5,156.312,13.43,30623,90,38.16,2.59,40256,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B8|fp8,export+token,opt,False,L2,F2,,8,token,export,False,False,64,8,8,4096,50,50.0,6.3,0.8,1270.7,14.894,7.91,7358,70,31.43,2.13,48872,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B8|fp8,export+token,central,False,L2,F2,,8,token,export,False,False,64,8,8,4096,50,50.0,6.3,0.8,1270.7,44.999,9.2,15877,78,31.43,2.13,48872,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B8|fp8,export+token,adv,False,L2,F2,,8,token,export,False,False,64,8,8,4096,50,50.0,6.3,0.8,1270.7,129.518,11.09,30623,90,31.43,2.13,48872,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B16|native,export+token,opt,True,L2,F2,,16,token,export,False,False,64,8,8,4096,50,50.0,6.7,0.4,2397.1,14.049,7.45,7358,70,29.59,2.01,51922,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B16|native,export+token,central,True,L2,F2,,16,token,export,False,False,64,8,8,4096,50,50.0,6.7,0.4,2397.1,42.444,8.67,15877,78,29.59,2.01,51922,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B16|native,export+token,adv,True,L2,F2,,16,token,export,False,False,64,8,8,4096,50,50.0,6.7,0.4,2397.1,122.166,10.45,30623,90,29.59,2.01,51922,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B16|fp8,export+token,opt,False,L2,F2,,16,token,export,False,False,64,8,8,4096,50,50.0,7.5,0.5,2134.2,12.508,6.61,7358,70,26.22,1.78,58583,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B16|fp8,export+token,central,False,L2,F2,,16,token,export,False,False,64,8,8,4096,50,50.0,7.5,0.5,2134.2,37.789,7.69,15877,78,26.22,1.78,58583,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B16|fp8,export+token,adv,False,L2,F2,,16,token,export,False,False,64,8,8,4096,50,50.0,7.5,0.5,2134.2,108.769,9.27,30623,90,26.22,1.78,58583,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B32|native,export+token,opt,True,L2,F2,,32,token,export,False,False,64,8,8,4096,50,50.0,8.4,0.3,3808.5,11.159,5.87,7358,69,23.28,1.58,65991,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B32|native,export+token,central,True,L2,F2,,32,token,export,False,False,64,8,8,4096,50,50.0,8.4,0.3,3808.5,33.716,6.84,15877,77,23.28,1.58,65991,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B32|native,export+token,adv,True,L2,F2,,32,token,export,False,False,64,8,8,4096,50,50.0,8.4,0.3,3808.5,97.045,8.25,30623,89,23.28,1.58,65991,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B32|fp8,export+token,opt,False,L2,F2,,32,token,export,False,False,64,8,8,4096,50,50.0,9.0,0.3,3545.6,10.388,5.45,7358,69,21.6,1.46,71131,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B32|fp8,export+token,central,False,L2,F2,,32,token,export,False,False,64,8,8,4096,50,50.0,9.0,0.3,3545.6,31.388,6.35,15877,77,21.6,1.46,71131,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B32|fp8,export+token,adv,False,L2,F2,,32,token,export,False,False,64,8,8,4096,50,50.0,9.0,0.3,3545.6,90.347,7.66,30623,89,21.6,1.46,71131,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B64|native,export+token,opt,True,L2,F2,,64,token,export,False,False,64,8,8,4096,50,50.0,11.2,0.2,5718.2,8.375,4.35,7358,69,17.2,1.17,89298,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B64|native,export+token,central,True,L2,F2,,64,token,export,False,False,64,8,8,4096,50,50.0,11.2,0.2,5718.2,25.308,5.07,15877,77,17.2,1.17,89298,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B64|native,export+token,adv,True,L2,F2,,64,token,export,False,False,64,8,8,4096,50,50.0,11.2,0.2,5718.2,72.85,6.13,30623,89,17.2,1.17,89298,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B64|fp8,export+token,opt,False,L2,F2,,64,token,export,False,False,64,8,8,4096,50,50.0,11.7,0.2,5455.4,7.99,4.14,7358,69,16.36,1.11,93888,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B64|fp8,export+token,central,False,L2,F2,,64,token,export,False,False,64,8,8,4096,50,50.0,11.7,0.2,5455.4,24.144,4.83,15877,77,16.36,1.11,93888,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B64|fp8,export+token,adv,False,L2,F2,,64,token,export,False,False,64,8,8,4096,50,50.0,11.7,0.2,5455.4,69.501,5.84,30623,88,16.36,1.11,93888,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B128|native,export+token,opt,True,L2,F2,,128,token,export,False,False,64,8,8,4096,50,50.0,16.9,0.1,7585.9,5.553,2.81,7358,67,11.04,0.75,139118,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B128|native,export+token,central,True,L2,F2,,128,token,export,False,False,64,8,8,4096,50,50.0,16.9,0.1,7585.9,16.784,3.29,15877,75,11.04,0.75,139118,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B128|native,export+token,adv,True,L2,F2,,128,token,export,False,False,64,8,8,4096,50,50.0,16.9,0.1,7585.9,48.316,3.98,30623,87,11.04,0.75,139118,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B128|fp8,export+token,opt,False,L2,F2,,128,token,export,False,False,64,8,8,4096,50,50.0,17.5,0.1,7323.0,5.36,2.71,7358,67,10.62,0.72,144626,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B128|fp8,export+token,central,False,L2,F2,,128,token,export,False,False,64,8,8,4096,50,50.0,17.5,0.1,7323.0,16.202,3.17,15877,75,10.62,0.72,144626,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B128|fp8,export+token,adv,False,L2,F2,,128,token,export,False,False,64,8,8,4096,50,50.0,17.5,0.1,7323.0,46.641,3.84,30623,87,10.62,0.72,144626,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B256|native,export+token,opt,True,L2,F2,,256,token,export,False,False,64,8,8,4096,50,50.0,28.8,0.1,8903.4,3.256,1.56,7358,65,6.03,0.41,254844,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B256|native,export+token,central,True,L2,F2,,256,token,export,False,False,64,8,8,4096,50,50.0,28.8,0.1,8903.4,9.845,1.83,15877,73,6.03,0.41,254844,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B256|native,export+token,adv,True,L2,F2,,256,token,export,False,False,64,8,8,4096,50,50.0,28.8,0.1,8903.4,28.347,2.24,30623,84,6.03,0.41,254844,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B256|fp8,export+token,opt,False,L2,F2,,256,token,export,False,False,64,8,8,4096,50,50.0,29.6,0.1,8640.6,3.159,1.51,7358,65,5.82,0.39,264054,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B256|fp8,export+token,central,False,L2,F2,,256,token,export,False,False,64,8,8,4096,50,50.0,29.6,0.1,8640.6,9.554,1.77,15877,73,5.82,0.39,264054,65.54,65.54,False,False,False
nativeTLC-66TB|export+token|L8|B256|fp8,export+token,adv,False,L2,F2,,256,token,export,False,False,64,8,8,4096,50,50.0,29.6,0.1,8640.6,27.51,2.16,30623,84,5.82,0.39,264054,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B1|native,export+expert_stationary,opt,True,L2,F2,,1,expert_stationary,export,False,False,64,8,8,4096,50,50.0,1.5,1.5,674.1,63.236,34.29,7358,71,136.96,9.29,11217,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B1|native,export+expert_stationary,central,True,L2,F2,,1,expert_stationary,export,False,False,64,8,8,4096,50,50.0,1.5,1.5,674.1,191.011,39.8,15877,79,136.96,9.29,11217,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B1|native,export+expert_stationary,adv,True,L2,F2,,1,expert_stationary,export,False,False,64,8,8,4096,50,50.0,1.5,1.5,674.1,549.733,47.85,30623,91,136.96,9.29,11217,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B1|fp8,export+expert_stationary,opt,False,L2,F2,,1,expert_stationary,export,False,False,64,8,8,4096,50,50.0,2.4,2.4,411.3,38.577,20.84,7358,71,83.13,5.64,18480,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B1|fp8,export+expert_stationary,central,False,L2,F2,,1,expert_stationary,export,False,False,64,8,8,4096,50,50.0,2.4,2.4,411.3,116.53,24.19,15877,79,83.13,5.64,18480,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B1|fp8,export+expert_stationary,adv,False,L2,F2,,1,expert_stationary,export,False,False,64,8,8,4096,50,50.0,2.4,2.4,411.3,335.382,29.1,30623,91,83.13,5.64,18480,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B2|native,export+expert_stationary,opt,True,L2,F2,,2,expert_stationary,export,False,False,64,8,8,4096,50,50.0,2.5,1.2,803.3,37.676,20.34,7358,71,81.16,5.5,18928,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B2|native,export+expert_stationary,central,True,L2,F2,,2,expert_stationary,export,False,False,64,8,8,4096,50,50.0,2.5,1.2,803.3,113.808,23.62,15877,79,81.16,5.5,18928,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B2|native,export+expert_stationary,adv,True,L2,F2,,2,expert_stationary,export,False,False,64,8,8,4096,50,50.0,2.5,1.2,803.3,327.548,28.41,30623,91,81.16,5.5,18928,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B2|fp8,export+expert_stationary,opt,False,L2,F2,,2,expert_stationary,export,False,False,64,8,8,4096,50,50.0,3.7,1.9,540.5,25.346,13.62,7358,70,54.25,3.68,28319,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B2|fp8,export+expert_stationary,central,False,L2,F2,,2,expert_stationary,export,False,False,64,8,8,4096,50,50.0,3.7,1.9,540.5,76.568,15.82,15877,79,54.25,3.68,28319,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B2|fp8,export+expert_stationary,adv,False,L2,F2,,2,expert_stationary,export,False,False,64,8,8,4096,50,50.0,3.7,1.9,540.5,220.372,19.04,30623,90,54.25,3.68,28319,65.54,65.54,False,False,False
nativeTLC-66TB|export+expert_stationary|L8|B4|native,export+expert_stationary,opt,True,L2,F2,,4,expert_stationary,export,False,False,64,8,8,4096,50,50.0,3.8,0.9,1055.1,24.741,13.29,7358,70,52.93,3.59,29026,65.54,65.54,False,False,False
